g,00000000,00000001,00000010,00000011,00000100,00000101,00000110,00000111,00001000,00001001,00001010,00001011,00001100,00001101,00001110,00001111,00010000,00010001,00010010,00010011,00010100,00010101,00010110,00010111,00011000,00011001,00011010,00011011,00011100,00011101,00011110,00011111,00100000,00100001,00100010,00100011,00100100,00100101,00100110,00100111,00101000,00101001,00101010,00101011,00101100,00101101,00101110,00101111,00110000,00110001,00110010,00110011,00110100,00110101,00110110,00110111,00111000,00111001,00111010,00111011,00111100,00111101,00111110,00111111,01000000,01000001,01000010,01000011,01000100,01000101,01000110,01000111,01001000,01001001,01001010,01001011,01001100,01001101,01001110,01001111,01010000,01010001,01010010,01010011,01010100,01010101,01010110,01010111,01011000,01011001,01011010,01011011,01011100,01011101,01011110,01011111,01100000,01100001,01100010,01100011,01100100,01100101,01100110,01100111,01101000,01101001,01101010,01101011,01101100,01101101,01101110,01101111,01110000,01110001,01110010,01110011,01110100,01110101,01110110,01110111,01111000,01111001,01111010,01111011,01111100,01111101,01111110,01111111,10000000,10000001,10000010,10000011,10000100,10000101,10000110,10000111,10001000,10001001,10001010,10001011,10001100,10001101,10001110,10001111,10010000,10010001,10010010,10010011,10010100,10010101,10010110,10010111,10011000,10011001,10011010,10011011,10011100,10011101,10011110,10011111,10100000,10100001,10100010,10100011,10100100,10100101,10100110,10100111,10101000,10101001,10101010,10101011,10101100,10101101,10101110,10101111,10110000,10110001,10110010,10110011,10110100,10110101,10110110,10110111,10111000,10111001,10111010,10111011,10111100,10111101,10111110,10111111,11000000,11000001,11000010,11000011,11000100,11000101,11000110,11000111,11001000,11001001,11001010,11001011,11001100,11001101,11001110,11001111,11010000,11010001,11010010,11010011,11010100,11010101,11010110,11010111,11011000,11011001,11011010,11011011,11011100,11011101,11011110,11011111,11100000,11100001,11100010,11100011,11100100,11100101,11100110,11100111,11101000,11101001,11101010,11101011,11101100,11101101,11101110,11101111,11110000,11110001,11110010,11110011,11110100,11110101,11110110,11110111,11111000,11111001,11111010,11111011,11111100,11111101,11111110,11111111,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2528e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66121e-9,0.0,0.0,0.0,9.124292e-9,0.0,1.1489516e-8,1.3812179e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.124292e-9,0.0,0.0,0.0,1.432502e-8,0.0,1.8590031e-8,2.2605647e-8,0.0,0.0,0.0,0.0,1.425838171e-6,0.0,1.748974658e-6,2.069703947e-6,0.0,0.0,2.26836936e-6,2.683130569e-6,0.0,3.286733739e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1489516e-8,0.0,0.0,0.0,1.8590031e-8,0.0,2.4721981e-8,3.0503658e-8,0.0,0.0,0.0,0.0,1.748974658e-6,0.0,2.221114217e-6,2.676893883e-6,0.0,0.0,3.085244953e-6,3.706889749e-6,0.0,4.663922385e-6,0.0,0.0,0.0,0.0,0.0,0.0,2.26836936e-6,0.0,3.085244953e-6,3.811928751e-6,0.0,0.0,5.214077541e-6,6.349419771e-6,0.0,8.25746692e-6,0.0,0.0,0.0,0.0,0.00071871415227,0.000839102403898,0.0,0.001008272783702,0.0,0.0,0.0,0.001264768539765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3812179e-8,0.0,0.0,0.0,2.2605647e-8,0.0,3.0503658e-8,3.8132682e-8,0.0,0.0,0.0,0.0,2.069703947e-6,0.0,2.676893883e-6,3.276757835e-6,0.0,0.0,3.811928751e-6,4.660594207e-6,0.0,6.006348058e-6,0.0,0.0,0.0,0.0,0.0,0.0,2.683130569e-6,0.0,3.706889749e-6,4.660594207e-6,0.0,0.0,6.349419771e-6,7.90293257e-6,0.0,1.0586511231e-5,0.0,0.0,0.0,0.0,0.000839102403898,0.00100754962217,0.0,0.001260913102782,0.0,0.0,0.0,0.001686552913626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.286733739e-6,0.0,4.663922385e-6,6.006348058e-6,0.0,0.0,8.25746692e-6,1.0586511231e-5,0.0,1.4819273329e-5,0.0,0.0,0.0,0.0,0.001008272783702,0.001260913102782,0.0,0.001682621235304,0.0,0.0,0.0,0.002529807884815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001264768539765,0.001686552913626,0.0,0.002529807884815,0.0,0.0,0.0,0.005054409307889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999970889413434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.508443e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.422336e-8,0.0,0.0,0.0,7.4414175e-8,0.0,9.3755368e-8,1.12735983e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4414175e-8,0.0,0.0,0.0,1.16743471e-7,0.0,1.51513466e-7,1.84257358e-7,0.0,0.0,0.0,0.0,5.773162319e-6,0.0,7.088933986e-6,8.39334674e-6,0.0,0.0,9.221516468e-6,1.0913378081e-5,0.0,1.338239033e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3755368e-8,0.0,0.0,0.0,1.51513466e-7,0.0,2.01455238e-7,2.48560695e-7,0.0,0.0,0.0,0.0,7.088933986e-6,0.0,9.009601879e-6,1.0862850882e-5,0.0,0.0,1.2543232632e-5,1.5076937923e-5,0.0,1.8984946992e-5,0.0,0.0,0.0,0.0,0.0,0.0,9.221516468e-6,0.0,1.2543232632e-5,1.5500574821e-5,0.0,0.0,2.1182364435e-5,2.5802201786e-5,0.0,3.3568839173e-5,0.0,0.0,0.0,0.0,0.001446379005628,0.001689882100276,0.0,0.002033325102887,0.0,0.0,0.0,0.00255957714661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12735983e-7,0.0,0.0,0.0,1.84257358e-7,0.0,2.48560695e-7,3.10690366e-7,0.0,0.0,0.0,0.0,8.39334674e-6,0.0,1.0862850882e-5,1.3301502743e-5,0.0,0.0,1.5500574821e-5,1.8957880739e-5,0.0,2.4448377615e-5,0.0,0.0,0.0,0.0,0.0,0.0,1.0913378081e-5,0.0,1.5076937923e-5,1.8957880739e-5,0.0,0.0,2.5802201786e-5,3.2120964483e-5,0.0,4.3036899649e-5,0.0,0.0,0.0,0.0,0.001689882100276,0.002030396595982,0.0,0.002543971578852,0.0,0.0,0.0,0.003413533409463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.338239033e-5,0.0,1.8984946992e-5,2.4448377615e-5,0.0,0.0,3.3568839173e-5,4.3036899649e-5,0.0,6.023603001e-5,0.0,0.0,0.0,0.0,0.002033325102887,0.002543971578852,0.0,0.003397636426667,0.0,0.0,0.0,0.005120123249699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00255957714661,0.003413533409463,0.0,0.005120123249699,0.0,0.0,0.0,0.010218563113131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999881014056173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.780971e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86231852e-7,0.0,0.0,0.0,2.56051573e-7,0.0,3.22775973e-7,3.88214421e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56051573e-7,0.0,0.0,0.0,4.01389099e-7,0.0,5.20971482e-7,6.33611236e-7,0.0,0.0,0.0,0.0,1.3149839257e-5,0.0,1.6163774674e-5,1.9148175342e-5,0.0,0.0,2.108863447e-5,2.4970886253e-5,0.0,3.0651971911e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22775973e-7,0.0,0.0,0.0,5.20971482e-7,0.0,6.92566141e-7,8.54473974e-7,0.0,0.0,0.0,0.0,1.6163774674e-5,0.0,2.0559106222e-5,2.4798223223e-5,0.0,0.0,2.8686717086e-5,3.4495912633e-5,0.0,4.3472623248e-5,0.0,0.0,0.0,0.0,0.0,0.0,2.108863447e-5,0.0,2.8686717086e-5,3.5456897813e-5,0.0,0.0,4.8406131407e-5,5.8980417747e-5,0.0,7.6762887035e-5,0.0,0.0,0.0,0.0,0.002183132973224,0.002552545987259,0.0,0.003075507252861,0.0,0.0,0.0,0.003885179497216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88214421e-7,0.0,0.0,0.0,6.33611236e-7,0.0,8.54473974e-7,1.067929104e-6,0.0,0.0,0.0,0.0,1.9148175342e-5,0.0,2.4798223223e-5,3.0375323551e-5,0.0,0.0,3.5456897813e-5,4.3379767778e-5,0.0,5.5980291084e-5,0.0,0.0,0.0,0.0,0.0,0.0,2.4970886253e-5,0.0,3.4495912633e-5,4.3379767778e-5,0.0,0.0,5.8980417747e-5,7.3437182835e-5,0.0,9.8413010711e-5,0.0,0.0,0.0,0.0,0.002552545987259,0.003068836673853,0.0,0.003849653554207,0.0,0.0,0.0,0.00518191981638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0651971911e-5,0.0,4.3472623248e-5,5.5980291084e-5,0.0,0.0,7.6762887035e-5,9.8413010711e-5,0.0,0.000137722319452,0.0,0.0,0.0,0.0,0.003075507252861,0.003849653554207,0.0,0.005145771167836,0.0,0.0,0.0,0.007772265454417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003885179497216,0.00518191981638,0.0,0.007772265454417,0.0,0.0,0.0,0.015493740400487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999726407495731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5056993e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49275663e-7,0.0,0.0,0.0,6.18829001e-7,0.0,7.80499924e-7,9.38956375e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18829001e-7,0.0,0.0,0.0,9.69281097e-7,0.0,1.258124721e-6,1.530264163e-6,0.0,0.0,0.0,0.0,2.3668028326e-5,0.0,2.9123305532e-5,3.4518857863e-5,0.0,0.0,3.8108562329e-5,4.5147784155e-5,0.0,5.5476471923e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.80499924e-7,0.0,0.0,0.0,1.258124721e-6,0.0,1.672193916e-6,2.063033712e-6,0.0,0.0,0.0,0.0,2.9123305532e-5,0.0,3.7071323179e-5,4.4733471254e-5,0.0,0.0,5.1841067871e-5,6.2365330686e-5,0.0,7.8657573932e-5,0.0,0.0,0.0,0.0,0.0,0.0,3.8108562329e-5,0.0,5.1841067871e-5,6.4087545377e-5,0.0,0.0,8.7402667028e-5,0.000106526237837,0.0,0.000138695038927,0.0,0.0,0.0,0.0,0.002929110711182,0.003427297707514,0.0,0.004135167488613,0.0,0.0,0.0,0.005242325520527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38956375e-7,0.0,0.0,0.0,1.530264163e-6,0.0,2.063033712e-6,2.578080365e-6,0.0,0.0,0.0,0.0,3.4518857863e-5,0.0,4.4733471254e-5,5.4812050482e-5,0.0,0.0,6.4087545377e-5,7.8433857144e-5,0.0,0.000101282767581,0.0,0.0,0.0,0.0,0.0,0.0,4.5147784155e-5,0.0,6.2365330686e-5,7.8433857144e-5,0.0,0.0,0.000106526237837,0.000132659945723,0.0,0.000177810152227,0.0,0.0,0.0,0.0,0.003427297707514,0.004123162671922,0.0,0.005178434719054,0.0,0.0,0.0,0.006992680813539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5476471923e-5,0.0,7.8657573932e-5,0.000101282767581,0.0,0.0,0.000138695038927,0.000177810152227,0.0,0.00024879391431,0.0,0.0,0.0,0.0,0.004135167488613,0.005178434719054,0.0,0.00692774624383,0.0,0.0,0.0,0.010487522714273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005242325520527,0.006992680813539,0.0,0.010487522714273,0.0,0.0,0.0,0.020881056266576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999502898271391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2331264e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93167571e-7,0.0,0.0,0.0,1.232406556e-6,0.0,1.555176291e-6,1.871337932e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232406556e-6,0.0,0.0,0.0,1.928649102e-6,0.0,2.503504761e-6,3.045252799e-6,0.0,0.0,0.0,0.0,3.7444284699e-5,0.0,4.6123385291e-5,5.4697659419e-5,0.0,0.0,6.052991776e-5,7.1748360324e-5,0.0,8.8253110362e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.555176291e-6,0.0,0.0,0.0,2.503504761e-6,0.0,3.326768029e-6,4.104144668e-6,0.0,0.0,0.0,0.0,4.6123385291e-5,0.0,5.8756170434e-5,7.0929373268e-5,0.0,0.0,8.2344361752e-5,9.9102577844e-5,0.0,0.000125091639886,0.0,0.0,0.0,0.0,0.0,0.0,6.052991776e-5,0.0,8.2344361752e-5,0.000101814944714,0.0,0.0,0.000138704863275,0.000169101422736,0.0,0.000220246639048,0.0,0.0,0.0,0.0,0.003684442228728,0.00431433653354,0.0,0.005212650417319,0.0,0.0,0.0,0.006631757699053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.871337932e-6,0.0,0.0,0.0,3.045252799e-6,0.0,4.104144668e-6,5.128112777e-6,0.0,0.0,0.0,0.0,5.4697659419e-5,0.0,7.0929373268e-5,8.6938510427e-5,0.0,0.0,0.000101814944714,0.00012464755319,0.0,0.000161063060187,0.0,0.0,0.0,0.0,0.0,0.0,7.1748360324e-5,0.0,9.9102577844e-5,0.00012464755319,0.0,0.0,0.000169101422736,0.000210622216966,0.0,0.000282356039397,0.0,0.0,0.0,0.0,0.00431433653354,0.005193663016821,0.0,0.006530786111988,0.0,0.0,0.0,0.008846770043496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8253110362e-5,0.0,0.000125091639886,0.000161063060187,0.0,0.0,0.000220246639048,0.000282356039397,0.0,0.000395008479743,0.0,0.0,0.0,0.0,0.005212650417319,0.006530786111988,0.0,0.008744273992325,0.0,0.0,0.0,0.013267142721348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006631757699053,0.008846770043496,0.0,0.013267142721348,0.0,0.0,0.0,0.026381438691072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999206106148942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31692392e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.571129963e-6,0.0,0.0,0.0,2.171572846e-6,0.0,2.741689038e-6,3.299808326e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.171572846e-6,0.0,0.0,0.0,3.395254526e-6,0.0,4.407418635e-6,5.361543315e-6,0.0,0.0,0.0,0.0,5.4599650399e-5,0.0,6.7326041619e-5,7.9884594205e-5,0.0,0.0,8.8611183611e-5,0.000105089179641,0.0,0.000129395491419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.741689038e-6,0.0,0.0,0.0,4.407418635e-6,0.0,5.85551256e-6,7.223435722e-6,0.0,0.0,0.0,0.0,6.7326041619e-5,0.0,8.5831926862e-5,0.000103657197088,0.0,0.0,0.000120547401352,0.000145140937894,0.0,0.000183347898462,0.0,0.0,0.0,0.0,0.0,0.0,8.8611183611e-5,0.0,0.000120547401352,0.000149077299513,0.0,0.0,0.000202860639776,0.000247386613638,0.0,0.000322323925533,0.0,0.0,0.0,0.0,0.004449251914129,0.005213856135573,0.0,0.006308295198207,0.0,0.0,0.0,0.008054206919709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.299808326e-6,0.0,0.0,0.0,5.361543315e-6,0.0,7.223435722e-6,9.02446941e-6,0.0,0.0,0.0,0.0,7.9884594205e-5,0.0,0.000103657197088,0.000127094731792,0.0,0.0,0.000149077299513,0.000182568051172,0.0,0.000236054922016,0.0,0.0,0.0,0.0,0.0,0.0,0.000105089179641,0.0,0.000145140937894,0.000182568051172,0.0,0.0,0.000247386613638,0.000308180641976,0.0,0.000413209371351,0.0,0.0,0.0,0.0,0.005213856135573,0.006280620127631,0.0,0.007907171632325,0.0,0.0,0.0,0.010745120096165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000129395491419,0.0,0.000183347898462,0.000236054922016,0.0,0.0,0.000322323925533,0.000413209371351,0.0,0.000577963198801,0.0,0.0,0.0,0.0,0.006308295198207,0.007907171632325,0.0,0.010596054217385,0.0,0.0,0.0,0.016112322272784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008054206919709,0.010745120096166,0.0,0.016112322272784,0.0,0.0,0.0,0.031995603577973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998831439531789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48580096e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.539985348e-6,0.0,0.0,0.0,3.516507981e-6,0.0,4.441892929e-6,5.347297242e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.516507981e-6,0.0,0.0,0.0,5.492704532e-6,0.0,7.130341292e-6,8.67450552e-6,0.0,0.0,0.0,0.0,7.5259730233e-5,0.0,9.2899567193e-5,0.000110287548461,0.0,0.0,0.000122620739391,0.000145499132624,0.0,0.000179333669353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.441892929e-6,0.0,0.0,0.0,7.130341292e-6,0.0,9.470930478e-6,1.1682842906e-5,0.0,0.0,0.0,0.0,9.2899567193e-5,0.0,0.000118525336172,0.000143198825419,0.0,0.0,0.000166813648894,0.00020092951558,0.0,0.000254020535078,0.0,0.0,0.0,0.0,0.0,0.0,0.000122620739391,0.0,0.000166813648894,0.000206328477136,0.0,0.0,0.000280432187418,0.000342080395842,0.0,0.000445856695565,0.0,0.0,0.0,0.0,0.00522365747372,0.006126043226717,0.0,0.007422433538144,0.0,0.0,0.0,0.009510387847232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.347297242e-6,0.0,0.0,0.0,8.67450552e-6,0.0,1.1682842906e-5,1.4593769278e-5,0.0,0.0,0.0,0.0,0.000110287548461,0.0,0.000143198825419,0.000175634088551,0.0,0.0,0.000206328477136,0.000252762185744,0.0,0.000327018334046,0.0,0.0,0.0,0.0,0.0,0.0,0.000145499132624,0.0,0.00020092951558,0.000252762185744,0.0,0.0,0.000342080395842,0.000426214333498,0.0,0.000571557995516,0.0,0.0,0.0,0.0,0.006126043226717,0.007384308623997,0.0,0.009308045263333,0.0,0.0,0.0,0.012688635828423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000179333669353,0.0,0.000254020535078,0.000327018334046,0.0,0.0,0.000445856695565,0.000571557995516,0.0,0.000799291792174,0.0,0.0,0.0,0.0,0.007422433538144,0.009308045263333,0.0,0.012483769626792,0.0,0.0,0.0,0.019024195860853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009510387847232,0.012688635828423,0.0,0.019024195860853,0.0,0.0,0.0,0.037724028074689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998374094258642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32052955e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.860350515e-6,0.0,0.0,0.0,5.353046311e-6,0.0,6.764947775e-6,8.145619556e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.353046311e-6,0.0,0.0,0.0,8.352754346e-6,0.0,1.084329014e-5,1.3192364113e-5,0.0,0.0,0.0,0.0,9.9554749542e-5,0.0,0.00012301858819,0.000146122368379,0.0,0.0,0.000162836828949,0.000193319405873,0.0,0.000238514107207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.764947775e-6,0.0,0.0,0.0,1.084329014e-5,0.0,1.4399259662e-5,1.7761155706e-5,0.0,0.0,0.0,0.0,0.00012301858819,0.0,0.000157071667892,0.000189846826189,0.0,0.0,0.000221519062193,0.000266933037224,0.0,0.000337724545598,0.0,0.0,0.0,0.0,0.0,0.0,0.000162836828949,0.0,0.000221519062193,0.000274037769729,0.0,0.0,0.000371995011204,0.000453898110455,0.0,0.000591796622406,0.0,0.0,0.0,0.0,0.006007768782158,0.007051076080826,0.0,0.008555387472253,0.0,0.0,0.0,0.011000993795798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.145619556e-6,0.0,0.0,0.0,1.3192364113e-5,0.0,1.7761155706e-5,2.2183460109e-5,0.0,0.0,0.0,0.0,0.000146122368379,0.0,0.000189846826189,0.000232923372064,0.0,0.0,0.000274037769729,0.000335816118764,0.0,0.000434739005613,0.0,0.0,0.0,0.0,0.0,0.0,0.000193319405873,0.0,0.000266933037224,0.000335816118764,0.0,0.0,0.000453898110455,0.000565623334566,0.0,0.000758616614393,0.0,0.0,0.0,0.0,0.007051076080826,0.008504993352381,0.0,0.010733847990345,0.0,0.0,0.0,0.014678186988086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000238514107207,0.0,0.000337724545598,0.000434739005613,0.0,0.0,0.000591796622406,0.000758616614393,0.0,0.001060660868364,0.0,0.0,0.0,0.0,0.008555387472253,0.010733847990345,0.0,0.014408080766306,0.0,0.0,0.0,0.022003823187847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011000993795798,0.014678186988086,0.0,0.022003823187847,0.0,0.0,0.0,0.043566922206847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997829054040044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
