g,0000,0001,0010,0011,0100,0101,0110,0111,1000,1001,1010,1011,1100,1101,1110,1111,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.01,0.0,0.0,0.0,1.4666259645e-5,0.0,0.001675013290883,0.002516661581485,0.0,0.0,0.002516661581485,0.005024843347856,0.0,0.999979638739547,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,5.8993292354e-5,0.0,0.003366768085817,0.005066612830989,0.0,0.0,0.005066612830989,0.010098715473948,0.0,0.999917664713983,0.0,0.0,0.0,0.0
0.03,0.0,0.0,0.0,0.000133465041977,0.0,0.005075325306699,0.007649773071104,0.0,0.0,0.007649773071104,0.015220558046807,0.0,0.99981274237568,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,0.000238552983699,0.0,0.006800729848926,0.010266019576626,0.0,0.0,0.010266019576626,0.020389215791221,0.0,0.999663538761678,0.0,0.0,0.0,0.0
0.05,0.0,0.0,0.0,0.000374714560626,0.0,0.008543009653791,0.012915185782092,0.0,0.0,0.012915185782092,0.025603434614644,0.0,0.999468727206317,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.0,0.000542391578206,0.0,0.010302174789143,0.015597059552065,0.0,0.0,0.015597059552065,0.030861860015457,0.0,0.999226991263264,0.0,0.0,0.0,0.0
0.07,0.0,0.0,0.0,0.0007420085625,0.0,0.012078216544117,0.018311381528679,0.0,0.0,0.018311381528679,0.036163035802376,0.0,0.998937028827636,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,0.000973971089047,0.0,0.013871106544086,0.021057843571548,0.0,0.0,0.021057843571548,0.041505403154101,0.0,0.998597556446444,0.0,0.0,0.0,0.0
0.09,0.0,0.0,0.0,0.001238664089864,0.0,0.015680795892308,0.023836087305537,0.0,0.0,0.023836087305537,0.046887300047725,0.0,0.998207313802908,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.001536450146881,0.0,0.017507214345015,0.026645702792189,0.0,0.0,0.026645702792189,0.05230696108349,0.0,0.997765068357504,0.0,0.0,0.0,0.0
0.11,0.0,0.0,0.0,0.001867667780825,0.0,0.0193502695269,0.029486227340779,0.0,0.0,0.029486227340779,0.057762517732191,0.0,0.997269620125847,0.0,0.0,0.0,0.0
0.12,0.0,0.0,0.0,0.002232629745282,0.0,0.021209846194142,0.032357144474899,0.0,0.0,0.032357144474899,0.063251999029726,0.0,0.996719806570756,0.0,0.0,0.0,0.0
0.13,0.0,0.0,0.0,0.002631621336302,0.0,0.023085805552182,0.035257883070308,0.0,0.0,0.035257883070308,0.068773332741189,0.0,0.996114507583149,0.0,0.0,0.0,0.0
0.14,0.0,0.0,0.0,0.003064898728486,0.0,0.024977984635498,0.038187816679349,0.0,0.0,0.038187816679349,0.074324347014282,0.0,0.995452650523752,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.0,0.003532687348997,0.0,0.02688619575657,0.041146263056645,0.0,0.0,0.041146263056645,0.079902772538766,0.0,0.994733215295136,0.0,0.0,0.0,0.0
0.16,0.0,0.0,0.0,0.004035180301356,0.0,0.028810226031074,0.044132483899933,0.0,0.0,0.044132483899933,0.085506245225285,0.0,0.993955239411258,0.0,0.0,0.0,0.0
0.17,0.0,0.0,0.0,0.004572536851153,0.0,0.030749836986094,0.047145684818867,0.0,0.0,0.047145684818867,0.091132309412958,0.0,0.993117823029601,0.0,0.0,0.0,0.0
0.18,0.0,0.0,0.0,0.005144880986009,0.0,0.032704764257852,0.050185015543325,0.0,0.0,0.050185015543325,0.096778421610973,0.0,0.992220133909204,0.0,0.0,0.0,0.0
0.19,0.0,0.0,0.0,0.005752300062171,0.0,0.034674717384968,0.053249570381259,0.0,0.0,0.053249570381259,0.10244195477478,0.0,0.99126141225643,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.006394843550005,0.0,0.036659379702788,0.056338388934447,0.0,0.0,0.056338388934447,0.108120203112651,0.0,0.990240975419215,0.0,0.0,0.0,0.0
0.21,0.0,0.0,0.0,0.007072521890427,0.0,0.038658408343667,0.059450457078528,0.0,0.0,0.059450457078528,0.113810387413232,0.0,0.989158222389928,0.0,0.0,0.0,0.0
0.22,0.0,0.0,0.0,0.007785305473921,0.0,0.040671434347388,0.062584708211681,0.0,0.0,0.062584708211681,0.119509660879434,0.0,0.988012638076763,0.0,0.0,0.0,0.0
0.23,0.0,0.0,0.0,0.008533123753198,0.0,0.042698062885107,0.065740024773975,0.0,0.0,0.065740024773975,0.125215115448646,0.0,0.986803797303947,0.0,0.0,0.0,0.0
0.24,0.0,0.0,0.0,0.009315864499871,0.0,0.044737873599318,0.068915240037056,0.0,0.0,0.068915240037056,0.130923788573785,0.0,0.98553136850188,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.010133373214611,0.0,0.0467904210614,0.072109140161322,0.0,0.0,0.072109140161322,0.136632670434412,0.0,0.984195117049735,0.0,0.0,0.0,0.0
0.26,0.0,0.0,0.0,0.010985452699244,0.0,0.048855235347295,0.075320466515122,0.0,0.0,0.075320466515122,0.142338711541895,0.0,0.982794908234996,0.0,0.0,0.0,0.0
0.27,0.0,0.0,0.0,0.011871862798053,0.0,0.050931822730812,0.078547918247951,0.0,0.0,0.078547918247951,0.148038830697689,0.0,0.981330709796911,0.0,0.0,0.0,0.0
0.28,0.0,0.0,0.0,0.012792320314277,0.0,0.053019666492979,0.08179015510693,0.0,0.0,0.08179015510693,0.15372992325912,0.0,0.979802594023849,0.0,0.0,0.0,0.0
0.29,0.0,0.0,0.0,0.013746499106333,0.0,0.055118227844752,0.085045800483338,0.0,0.0,0.085045800483338,0.159408869662925,0.0,0.978210739378105,0.0,0.0,0.0,0.0
0.3,0.0,0.0,0.0,0.014734030366832,0.0,0.057226946959327,0.088313444673465,0.0,0.0,0.088313444673465,0.165072544153031,0.0,0.976555431625631,0.0,0.0,0.0,0.0
0.31,0.0,0.0,0.0,0.015754503085803,0.0,0.059345244109187,0.091591648335683,0.0,0.0,0.091591648335683,0.170717823655993,0.0,0.974837064452623,0.0,0.0,0.0,0.0
0.32,0.0,0.0,0.0,0.016807464697939,0.0,0.061472520902015,0.094878946123485,0.0,0.0,0.094878946123485,0.176341596744982,0.0,0.973056139555577,0.0,0.0,0.0,0.0
0.33,0.0,0.0,0.0,0.017892421911981,0.0,0.063608161608597,0.098173850472247,0.0,0.0,0.098173850472247,0.18194077263147,0.0,0.971213266196497,0.0,0.0,0.0,0.0
0.34,0.0,0.0,0.0,0.019008841718681,0.0,0.065751534574936,0.101474855515742,0.0,0.0,0.101474855515742,0.187512290122706,0.0,0.969309160220109,0.0,0.0,0.0,0.0
0.35,0.0,0.0,0.0,0.020156152572124,0.0,0.067901993709978,0.104780441107028,0.0,0.0,0.104780441107028,0.193053126482842,0.0,0.967344642535292,0.0,0.0,0.0,0.0
0.36,0.0,0.0,0.0,0.021333745737587,0.0,0.070058880039602,0.108089076917126,0.0,0.0,0.108089076917126,0.198560306136055,0.0,0.965320637068308,0.0,0.0,0.0,0.0
0.37,0.0,0.0,0.0,0.022540976797582,0.0,0.072221523316935,0.111399226584151,0.0,0.0,0.111399226584151,0.204030909151348,0.0,0.963238168200665,0.0,0.0,0.0,0.0
0.38,0.0,0.0,0.0,0.023777167306285,0.0,0.074389243678547,0.114709351885046,0.0,0.0,0.114709351885046,0.209462079450791,0.0,0.961098357709656,0.0,0.0,0.0,1.0
0.39,0.0,0.0,0.0,0.025041606581246,0.0,0.07656135333571,0.118017916901947,0.0,0.0,0.118017916901947,0.214851032685747,0.0,0.958902421234482,0.0,0.0,0.0,1.0
0.4,0.0,0.0,0.0,0.026333553620121,0.0,0.078737158289694,0.121323392155424,0.0,0.0,0.121323392155424,0.220195063729131,0.0,0.956651664295488,0.0,0.0,0.0,1.0
0.41,0.0,0.0,0.0,0.027652239129112,0.0,0.080915960059938,0.124624258677402,0.0,0.0,0.124624258677402,0.225491553735878,0.0,0.954347477898234,0.0,0.0,0.0,1.0
0.42,0.0,0.0,0.0,0.028996867649014,0.0,0.083097057414034,0.127919011997456,0.0,0.0,0.127919011997456,0.230737976728431,0.0,0.951991333757894,0.0,0.0,0.0,1.0
0.43,0.0,0.0,0.0,0.030366619764063,0.0,0.085279748088555,0.131206166017342,0.0,0.0,0.131206166017342,0.235931905669215,0.0,0.949584779182675,0.0,0.0,0.0,1.0
0.44,0.0,0.0,0.0,0.031760654378342,0.0,0.087463330490139,0.13448425675016,0.0,0.0,0.13448425675016,0.241071017987566,0.0,0.947129431657672,0.0,0.0,0.0,1.0
0.45,0.0,0.0,0.0,0.033178111044206,0.0,0.089647105366589,0.137751845902196,0.0,0.0,0.137751845902196,0.246153100534347,0.0,0.944626973172656,0.0,0.0,0.0,1.0
0.46,0.0,0.0,0.0,0.034618112327108,0.0,0.091830377438308,0.141007524277533,0.0,0.0,0.141007524277533,0.251176053943492,0.0,0.942079144338767,0.0,0.0,0.0,1.0
0.47,0.0,0.0,0.0,0.036079766191311,0.0,0.094012456981014,0.144249914987578,0.0,0.0,0.144249914987578,0.256137896385725,0.0,0.939487738340007,0.0,0.0,0.0,1.0
0.48,0.0,0.0,0.0,0.037562168391229,0.0,0.096192661351373,0.147477676449987,0.0,0.0,0.147477676449987,0.261036766705779,0.0,0.936854594765649,0.0,0.0,0.0,1.0
0.49,0.0,0.0,0.0,0.039064404853615,0.0,0.098370316447957,0.150689505163814,0.0,0.0,0.150689505163814,0.26587092694032,0.0,0.934181593369419,0.0,0.0,0.0,1.0
0.5,0.0,0.0,0.0,0.040585554036381,0.0,0.100544758100797,0.153884138250197,0.0,0.0,0.153884138250197,0.270638764219575,0.0,0.931470647800403,0.0,0.0,0.0,1.0
0.51,0.0,0.0,0.0,0.04212468925059,0.0,0.10271533338364,0.157060355750316,0.0,0.0,0.157060355750316,0.275338792061038,0.0,0.928723699349256,0.0,0.0,0.0,1.0
0.52,0.0,0.0,0.0,0.043680880933016,0.0,0.104881401843944,0.160216982674866,0.0,0.0,0.160216982674866,0.279969651068845,0.0,0.925942710751414,0.0,0.0,0.0,1.0
0.53,0.0,0.0,0.0,0.045253198857597,0.0,0.107042336646525,0.163352890801644,0.0,0.0,0.163352890801644,0.284530109057015,0.0,0.923129660086763,0.0,0.0,0.0,1.0
0.54,0.0,0.0,0.0,0.046840714275197,0.0,0.109197525627712,0.166467000220213,0.0,0.0,0.166467000220213,0.289019060619114,0.0,0.920286534812493,0.0,0.0,0.0,1.0
0.55,0.0,0.0,0.0,0.048442501972131,0.0,0.111346372257726,0.169558280624783,0.0,0.0,0.169558280624783,0.293435526170582,0.0,0.91741532596303,0.0,0.0,0.0,1.0
0.56,0.0,0.0,0.0,0.050057642239119,0.0,0.113488296509879,0.172625752358548,0.0,0.0,0.172625752358548,0.297778650493299,0.0,0.914518022547629,0.0,0.0,0.0,1.0
0.57,0.0,0.0,0.0,0.051685222743432,0.0,0.115622735636009,0.175668487214617,0.0,0.0,0.175668487214617,0.302047700814639,0.0,0.911596606172957,0.0,0.0,0.0,1.0
0.58,0.0,0.0,0.0,0.053324340298228,0.0,0.117749144848357,0.178685609000414,0.0,0.0,0.178685609000414,0.306242064455473,0.0,0.908653045914441,0.0,0.0,0.0,1.0
0.59,0.0,0.0,0.0,0.054974102524211,0.0,0.1198669979088,0.181676293874012,0.0,0.0,0.181676293874012,0.310361246083295,0.0,0.905689293456659,0.0,0.0,0.0,1.0
0.6,0.0,0.0,0.0,0.056633629399869,0.0,0.121975787627035,0.184639770462152,0.0,0.0,0.184639770462152,0.314404864607712,0.0,0.90270727851953,0.0,0.0,0.0,1.0
0.61,0.0,0.0,0.0,0.058302054697691,0.0,0.124075026269914,0.187575319770947,0.0,0.0,0.187575319770947,0.318372649756318,0.0,0.899708904583556,0.0,0.0,0.0,1.0
0.62,0.0,0.0,0.0,0.059978527304756,0.0,0.126164245884648,0.190482274901155,0.0,0.0,0.190482274901155,0.32226443836908,0.0,0.896696044923994,0.0,0.0,0.0,1.0
0.63,0.0,0.0,0.0,0.061662212427121,0.0,0.128242998539085,0.193360020580716,0.0,0.0,0.193360020580716,0.326080170449217,0.0,0.893670538960616,0.0,0.0,0.0,1.0
0.64,0.0,0.0,0.0,0.063352292678314,0.0,0.130310856482655,0.196207992527806,0.0,0.0,0.196207992527806,0.329819885007909,0.0,0.890634188926601,0.0,0.0,0.0,1.0
0.65,0.0,0.0,0.0,0.06504796905312,0.0,0.132367412231911,0.199025676658056,0.0,0.0,0.199025676658056,0.333483715739238,0.0,0.887588756857278,0.0,0.0,0.0,1.0
0.66,0.0,0.0,0.0,0.066748461788569,0.0,0.134412278584852,0.201812608149809,0.0,0.0,0.201812608149809,0.337071886560496,0.0,0.884535961896733,0.0,0.0,0.0,1.0
0.67,0.0,0.0,0.0,0.068453011114768,0.0,0.136445088568436,0.204568370381353,0.0,0.0,0.204568370381353,0.34058470705149,0.0,0.881477477917932,0.0,0.0,0.0,1.0
0.68,0.0,0.0,0.0,0.070160877898768,0.0,0.138465495323804,0.207292593753994,0.0,0.0,0.207292593753994,0.344022567824741,0.0,0.878414931449803,0.0,0.0,0.0,1.0
0.69,0.0,0.0,0.0,0.071871344185226,0.0,0.140473171933864,0.209984954414621,0.0,0.0,0.209984954414621,0.347385935856578,0.0,0.87534989990282,0.0,0.0,0.0,1.0
0.7,0.0,0.0,0.0,0.073583713638013,0.0,0.142467811197869,0.212645172891083,0.0,0.0,0.212645172891083,0.350675349807047,0.0,0.872283910082993,0.0,0.0,0.0,1.0
0.71,0.0,0.0,0.0,0.075297311887318,0.0,0.144449125357669,0.215273012653314,0.0,0.0,0.215273012653314,0.353891415354526,0.0,0.869218436982702,0.0,0.0,0.0,1.0
0.72,0.0,0.0,0.0,0.07701148678707,0.0,0.146416845780219,0.21786827861258,0.0,0.0,0.21786827861258,0.357034800568631,0.0,0.866154902835697,0.0,0.0,0.0,1.0
0.73,0.0,0.0,0.0,0.078725608587696,0.0,0.14837072260087,0.220430815570707,0.0,0.0,0.220430815570707,0.360106231342874,0.0,0.863094676422634,0.0,0.0,0.0,1.0
0.74,0.0,0.0,0.0,0.080439070029427,0.0,0.150310524331828,0.222960506630467,0.0,0.0,0.222960506630467,0.363106486906283,0.0,0.860039072612774,0.0,0.0,0.0,1.0
0.75,0.0,0.0,0.0,0.082151286361413,0.0,0.152236037440034,0.225457271577676,0.0,0.0,0.225457271577676,0.366036395431038,0.0,0.856989352127011,0.0,0.0,0.0,1.0
0.76,0.0,0.0,0.0,0.083861695291961,0.0,0.154147065898539,0.227921065244811,0.0,0.0,0.227921065244811,0.368896829751035,0.0,0.853946721507031,0.0,0.0,0.0,1.0
0.77,0.0,0.0,0.0,0.08556975687521,0.0,0.156043430715282,0.230351875865264,0.0,0.0,0.230351875865264,0.371688703204249,0.0,0.850912333275276,0.0,0.0,0.0,1.0
0.78,0.0,0.0,0.0,0.087274953339464,0.0,0.157924969442936,0.232749723426606,0.0,0.0,0.232749723426606,0.374412965609788,0.0,0.847887286270411,0.0,0.0,0.0,1.0
0.79,0.0,0.0,0.0,0.088976788862351,0.0,0.159791535673333,0.235114658030517,0.0,0.0,0.235114658030517,0.377070599388695,0.0,0.8448726261431,0.0,0.0,0.0,1.0
0.8,0.0,0.0,0.0,0.090674789297801,0.0,0.161642998519706,0.237446758266291,0.0,0.0,0.237446758266291,0.379662615835723,0.0,0.841869345997224,0.0,0.0,0.0,1.0
